id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
113-1-CCD-A010-A-1-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,A010,A,大學部,1,A,素描,2,必,60,59,,1,賴廷鴻,H1--108,,"2,3, 4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,教室-H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=A010,2026-08-26T18:31:49+00:00
113-1-CCD-A011-A-1-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,A011,A,大學部,1,A,色彩學,2,必,61,61,,0,王政弘,,"3,4",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修及外加,上課教室：大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=A011,2026-08-26T18:31:49+00:00
113-1-CCD-A020-A-1-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,A020,A,大學部,1,A,圖學,2,必,63,63,,0,翁群儀,,,,,,"7,8",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",限修及外加,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=A020,2026-08-26T18:31:49+00:00
113-1-CCD-A03A-A-1-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,A03A,A,大學部,1,A,基礎雕塑(一)-A,3,必,34,32,,2,沈明旺,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,教室-工坊木竹教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=A03A,2026-08-26T18:31:49+00:00
113-1-CCD-A03B-A-1-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,A03B,A,大學部,1,A,基礎雕塑(一)-B,3,必,33,33,,0,陳冠勳 吳京臻,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,教室:工坊塑造教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=A03B,2026-08-26T18:31:49+00:00
113-1-CCD-A04A-A-1-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,A04A,A,大學部,1,A,基本造型構成(一),3,必,61,60,,1,陳立恩,,,,,,"1,2, 3,4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",限修及外加,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=A04A,2026-08-26T18:31:49+00:00
113-1-CCD-A501-A-1-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,A501,A,大學部,1,A,設計媒材,2,選,24,24,,0,賴廷鴻,,,"7,8",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",限修及外加,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=A501,2026-08-26T18:31:49+00:00
113-1-CCD-A513-A-1-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,A513,A,大學部,1,A,電腦影像處理-A,2,選,30,30,,0,王政弘,H1--112,,"5,6",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,H1-112，電腦影像處理-A、B擇一選修，請勿重複選課,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=A513,2026-08-26T18:31:49+00:00
113-1-CCD-A514-A-1-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,A514,A,大學部,1,A,電腦影像處理-B,2,選,26,23,,3,王政弘,H1--112,,"7,8",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",限修及外加,H1-112，電腦影像處理-A、B擇一選修，請勿重複選課,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=A514,2026-08-26T18:31:49+00:00
113-1-CCD-A522-A-1-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,A522,A,大學部,1,A,模型製作(一),2,選,20,20,,0,翁群儀,,,,,,"5,6",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=A522,2026-08-26T18:31:49+00:00
113-1-CCD-A532-A-2-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,A532,A,大學部,2,A,產品表現技法,2,選,26,25,,1,賴廷鴻,H1--108,,,,"3,4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修及外加,教室-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=A532,2026-08-26T18:31:49+00:00
113-1-CCD-B010-A-2-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,B010,A,大學部,2,A,創意設計(一),3,必,61,56,,5,翁群儀,,,"1,2, 3,4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",限修及外加,教室:大二工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=B010,2026-08-26T18:31:49+00:00
113-1-CCD-B022-A-2-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,B022,A,大學部,2,A,美術與工藝史,2,必,64,64,,0,陳冠勳,H1--107,,"5,6",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,教室:H1-107,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=B022,2026-08-26T18:31:49+00:00
113-1-CCD-B041-A-2-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,B041,A,大學部,2,A,包裝設計-A,2,選,32,31,,1,陳冠勳 外校老師,H1--108,,,"5,6",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=B041,2026-08-26T18:31:49+00:00
113-1-CCD-B042-A-2-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,B042,A,大學部,2,A,包裝設計-B,2,選,31,26,,5,陳冠勳 外校老師,H1--108,,,"7,8",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",限修及外加,H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=B042,2026-08-26T18:31:49+00:00
113-1-CCD-B510-A-2-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,B510,A,大學部,2,A,版面編排設計,2,選,46,43,,3,陳冠勳 外校老師,H1--108,,,"3,4",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修及外加,教室:H1-108 教師:陳儒毅,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=B510,2026-08-26T18:31:49+00:00
113-1-CCD-B521-A-2-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,B521,A,大學部,2,A,傳統圖案研究,2,選,37,36,,1,沈明旺,H1--108,,"7,8",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",外加,教室:H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=B521,2026-08-26T18:31:49+00:00
113-1-CCD-B551-A-2-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,B551,A,大學部,2,A,工藝設計(一),3,選,45,28,,17,賴廷鴻 沈明旺 陳冠勳,,,,,"5,6, 7,8, 9",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6"", ""7"", ""8"", ""9""], ""raw"": ""5,6, 7,8, 9""}]",限修,教室:大二工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=B551,2026-08-26T18:31:49+00:00
113-1-CCD-B562-A-2-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,B562,A,大學部,2,A,造型藝術創作(一),2,選,31,29,,2,沈明旺 吳京臻,,,,,,"1,2, 3,4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",限修及外加,教室:大二工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=B562,2026-08-26T18:31:49+00:00
113-1-CCD-C522-A-2-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,C522,A,大學部,2,A,媒體創新設計(一),3,選,53,53,,0,王政弘 翁群儀,H1--110,"5,6, 7,8, 9",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""5"", ""6"", ""7"", ""8"", ""9""], ""raw"": ""5,6, 7,8, 9""}]",限修及外加,"教室:H1-110,大二、大三合開課",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=C522,2026-08-26T18:31:49+00:00
113-1-CCD-C010-A-3-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,C010,A,大學部,3,A,田野調查,3,必,60,44,,16,劉宥瑩,H1--110,,,,"5,6, 7",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}]",限修,H1-110,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=C010,2026-08-26T18:31:49+00:00
113-1-CCD-C021-A-3-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,C021,A,大學部,3,A,創意設計(三),3,必,60,47,,13,陳冠勳,H1--110,,,,,"1,2, 3,4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",先修 限修,H1-110,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=C021,2026-08-26T18:31:49+00:00
113-1-CCD-C500-A-3-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,C500,A,大學部,3,A,校外實習,3,必,60,49,,11,翁群儀 賴廷鴻,H1--110,"2,3, 4",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,教室:H1-110,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=C500,2026-08-26T18:31:49+00:00
113-1-CCD-C521-A-3-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,C521,A,大學部,3,A,數位設計(一),3,選,25,24,,1,吳亭翰,H1--112,,,"5,6, 7",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}]",,H1-112,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=C521,2026-08-26T18:31:49+00:00
113-1-CCD-C522-A-3-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,C522,A,大學部,3,A,媒體創新設計(一),3,選,53,53,,0,王政弘 翁群儀,H1--110,"5,6, 7,8, 9",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""5"", ""6"", ""7"", ""8"", ""9""], ""raw"": ""5,6, 7,8, 9""}]",限修及外加,"教室:H1-110,大二、大三合開課",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=C522,2026-08-26T18:31:49+00:00
113-1-CCD-C523-A-3-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,C523,A,大學部,3,A,數位立體造型設計(一),2,選,37,37,,0,吳亭翰,H1--112,,,"3,4",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",外加,H1-112,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=C523,2026-08-26T18:31:49+00:00
113-1-CCD-C531-A-3-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,C531,A,大學部,3,A,工藝設計(三),3,選,45,25,,20,賴廷鴻 沈明旺 陳冠勳,,,,,,"5,6, 7,8, 9",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6"", ""7"", ""8"", ""9""], ""raw"": ""5,6, 7,8, 9""}]",限修,賴廷鴻老師:金工教室；沈明旺老師:木竹教室；陳冠勳老師:塑性教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=C531,2026-08-26T18:31:49+00:00
113-1-CCD-C561-A-3-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,C561,A,大學部,3,A,玉石媒材創作(一),3,選,16,16,,0,盧志松,,,,"5,6, 7,8",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""5"", ""6"", ""7"", ""8""], ""raw"": ""5,6, 7,8""}]",限修及外加,工坊玉石教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=C561,2026-08-26T18:31:49+00:00
113-1-CCD-D104-A-4-A,113,1,人文社會科學院,CCD,工藝與創意設計學系,D104,A,大學部,4,A,畢業製作(一),3,必,62,34,,28,陳冠勳 賴廷鴻 王政弘 翁群儀 沈明旺,H1--110,,,"1,2, 3,4, 5,6, 7,8",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""], ""raw"": ""1,2, 3,4, 5,6, 7,8""}]",先修 限修及外加,H1-110,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=1&Sclass=CCD&Cono=D104,2026-08-26T18:31:49+00:00
