id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
114-1-CCD-A010-A-1-A,114,1,人文社會科學院,CCD,工藝與創意設計學系,A010,A,大學部,1,A,素描,2,必,61,55,,6,賴廷鴻,H1--108,,"2,3, 4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=1&Sclass=CCD&Cono=A010,2026-08-26T18:33:02+00:00
114-1-CCD-A011-A-1-A,114,1,人文社會科學院,CCD,工藝與創意設計學系,A011,A,大學部,1,A,色彩學,2,必,61,60,,1,洪碩延,H1--108,,,"3,4",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修及外加,上課教室：H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=1&Sclass=CCD&Cono=A011,2026-08-26T18:33:02+00:00
114-1-CCD-A020-A-1-A,114,1,人文社會科學院,CCD,工藝與創意設計學系,A020,A,大學部,1,A,圖學,2,必,62,62,,0,翁群儀,,,,,,"7,8",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",限修及外加,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=1&Sclass=CCD&Cono=A020,2026-08-26T18:33:02+00:00
114-1-CCD-A04A-A-1-A,114,1,人文社會科學院,CCD,工藝與創意設計學系,A04A,A,大學部,1,A,基本造型構成(一),3,必,60,58,,2,蘇鴻昌,,,,,,"2,3, 4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=1&Sclass=CCD&Cono=A04A,2026-08-26T18:33:02+00:00
114-1-CCD-A507-A-1-A,114,1,人文社會科學院,CCD,工藝與創意設計學系,A507,A,大學部,1,A,木質媒材創作與應用(一),2,選,31,30,,1,吳京臻,,,,,,"5,6",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,教室:工坊B121,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=1&Sclass=CCD&Cono=A507,2026-08-26T18:33:02+00:00
114-1-CCD-A50A-A-1-A,114,1,人文社會科學院,CCD,工藝與創意設計學系,A50A,A,大學部,1,A,基礎媒材創作(一),3,必,60,57,,3,賴廷鴻 沈明旺,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=1&Sclass=CCD&Cono=A50A,2026-08-26T18:33:02+00:00
114-1-CCD-A541-A-1-A,114,1,人文社會科學院,CCD,工藝與創意設計學系,A541,A,大學部,1,A,電腦輔助設計(一)A,2,選,31,29,,2,王政弘,H1--112,,"5,6",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,H1-112，電腦輔助設計A、B擇一選修，請勿重複選課,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=1&Sclass=CCD&Cono=A541,2026-08-26T18:33:02+00:00
114-1-CCD-A542-A-1-A,114,1,人文社會科學院,CCD,工藝與創意設計學系,A542,A,大學部,1,A,電腦輔助設計(一)B,2,選,30,19,,11,王政弘,H1--112,,"7,8",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",限修,H1-112，電腦輔助設計A、B擇一選修，請勿重複選課,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=1&Sclass=CCD&Cono=A542,2026-08-26T18:33:02+00:00
114-1-CCD-A532-A-2-A,114,1,人文社會科學院,CCD,工藝與創意設計學系,A532,A,大學部,2,A,產品表現技法,2,選,26,25,,1,賴廷鴻,H1--108,,"6,7",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""6"", ""7""], ""raw"": ""6,7""}]",限修及外加,教室-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=1&Sclass=CCD&Cono=A532,2026-08-26T18:33:02+00:00
114-1-CCD-B010-A-2-A,114,1,人文社會科學院,CCD,工藝與創意設計學系,B010,A,大學部,2,A,創意設計(一),3,必,60,49,,11,翁群儀,,,"2,3, 4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,教室:大二工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=1&Sclass=CCD&Cono=B010,2026-08-26T18:33:02+00:00
