id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
099-2-EL-A012-A-1-A,099,2,人文社會科學院,EL,東亞語文學系,A012,A,大學部,1,A,初級日語 II,2,必,65,61,,4,陳志文,B01-102,"3,4",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",先修,外語觀光醫療學程,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=2&Sclass=EL&Cono=A012,2026-08-26T18:08:15+00:00
099-2-EL-A042-A-1-A,099,2,人文社會科學院,EL,東亞語文學系,A042,A,大學部,1,A,日語聽講實習Ⅱ,2,必,65,63,,2,陳志文,B01-101,,"3,4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",先修,外語觀光醫療學程；外語導遊人才培育學程；,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=2&Sclass=EL&Cono=A042,2026-08-26T18:08:15+00:00
099-2-EL-A052-A-1-A,099,2,人文社會科學院,EL,東亞語文學系,A052,A,大學部,1,A,初級日語會話Ⅱ,2,必,70,58,,12,陳志文,B01-102,,,,,"3,4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",先修,外語觀光醫療學程,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=2&Sclass=EL&Cono=A052,2026-08-26T18:08:15+00:00
099-2-EL-A121-A-1-A,099,2,人文社會科學院,EL,東亞語文學系,A121,A,大學部,1,A,韓國（朝鮮）史,2,選,60,30,,30,王永一,B01-B102,,,,"7,8",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",限修,綜合B102教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=2&Sclass=EL&Cono=A121,2026-08-26T18:08:15+00:00
099-2-EL-A501-A-1-A,099,2,人文社會科學院,EL,東亞語文學系,A501,A,大學部,1,A,觀光日語,2,選,60,16,,44,石丸雅邦,B01-101,,,"8,9",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""8"", ""9""], ""raw"": ""8,9""}]",,綜合B101教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=2&Sclass=EL&Cono=A501,2026-08-26T18:08:15+00:00
099-2-EL-A522-A-1-A,099,2,人文社會科學院,EL,東亞語文學系,A522,A,大學部,1,A,越南史,2,選,25,24,,1,釋行心,B01-B102,,,,,"5,6",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",,綜合B102教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=2&Sclass=EL&Cono=A522,2026-08-26T18:08:15+00:00
099-2-EL-A53A-A-1-A,099,2,人文社會科學院,EL,東亞語文學系,A53A,A,大學部,1,A,日本社會文化I,2,選,30,26,,4,何資宜,B01-102,,,"1,2",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""1"", ""2""], ""raw"": ""1,2""}]",限修,綜合B101教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=2&Sclass=EL&Cono=A53A,2026-08-26T18:08:15+00:00
099-2-EL-A54A-A-1-A,099,2,人文社會科學院,EL,東亞語文學系,A54A,A,大學部,1,A,韓國社會文化I,2,選,60,52,,8,王永一,B01-B102,,,,"5,6",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修,綜合B102教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=2&Sclass=EL&Cono=A54A,2026-08-26T18:08:15+00:00
099-2-EL-A55A-A-1-A,099,2,人文社會科學院,EL,東亞語文學系,A55A,A,大學部,1,A,越南社會文化I,2,選,35,35,,0,胡氏青娥,B01-B102,,"5,6",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修,綜合B102教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=2&Sclass=EL&Cono=A55A,2026-08-26T18:08:15+00:00
099-2-EL-B11A-A-1-A,099,2,人文社會科學院,EL,東亞語文學系,B11A,A,大學部,1,A,初級韓語 Ⅱ,2,必,55,47,,8,李京保,B01-B102,,,,"3,4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",先修,外語觀光醫療學程；綜合B103教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=2&Sclass=EL&Cono=B11A,2026-08-26T18:08:15+00:00
