id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
107-2-CCD-A04B-A-1-A,107,2,人文社會科學院,CCD,工藝與創意設計學系,A04B,A,大學部,1,A,基本造型構成(二),3,必,60,41,,19,黃裕宸 陳冠勳,,,,,,"5,6, 7,8",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6"", ""7"", ""8""], ""raw"": ""5,6, 7,8""}]",限修,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=2&Sclass=CCD&Cono=A04B,2026-08-26T18:18:27+00:00
107-2-CCD-A05A-A-1-A,107,2,人文社會科學院,CCD,工藝與創意設計學系,A05A,A,大學部,1,A,基礎雕塑(二)-A,3,必,25,17,,8,沈明旺,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,工坊木竹教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=2&Sclass=CCD&Cono=A05A,2026-08-26T18:18:27+00:00
107-2-CCD-A05B-A-1-A,107,2,人文社會科學院,CCD,工藝與創意設計學系,A05B,A,大學部,1,A,基礎雕塑(二)-B,3,必,25,23,,2,康錦樹,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,工坊塑造教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=2&Sclass=CCD&Cono=A05B,2026-08-26T18:18:27+00:00
107-2-CCD-A502-A-1-A,107,2,人文社會科學院,CCD,工藝與創意設計學系,A502,A,大學部,1,A,圖案設計,2,選,50,32,,18,洪碩延,H1--102,,,,"5,6",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修,教室:H1-102,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=2&Sclass=CCD&Cono=A502,2026-08-26T18:18:27+00:00
107-2-CCD-A503-A-1-A,107,2,人文社會科學院,CCD,工藝與創意設計學系,A503,A,大學部,1,A,設計素描,2,選,50,33,,17,康錦樹,,,"2,3, 4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,教室-藝創系工坊塑造教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=2&Sclass=CCD&Cono=A503,2026-08-26T18:18:27+00:00
107-2-CCD-A504-A-1-A,107,2,人文社會科學院,CCD,工藝與創意設計學系,A504,A,大學部,1,A,設計媒材(二),2,選,26,26,,0,賴廷鴻 王政弘,H1--112,,,,"8,9",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""8"", ""9""], ""raw"": ""8,9""}]",限修及外加,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=2&Sclass=CCD&Cono=A504,2026-08-26T18:18:27+00:00
107-2-CCD-A512-A-1-A,107,2,人文社會科學院,CCD,工藝與創意設計學系,A512,A,大學部,1,A,電腦影像處理,2,選,37,37,,0,王政弘,H1--112,,"5,6",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,建議同學選修此課程。教室-H1-112教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=2&Sclass=CCD&Cono=A512,2026-08-26T18:18:27+00:00
107-2-CCD-A521-A-1-A,107,2,人文社會科學院,CCD,工藝與創意設計學系,A521,A,大學部,1,A,模型製作,2,選,16,16,,0,翁群儀,H1--332,,"10,11",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""10"", ""11""], ""raw"": ""10,11""}]",,H1-332,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=2&Sclass=CCD&Cono=A521,2026-08-26T18:18:27+00:00
107-2-CCD-A531-A-1-A,107,2,人文社會科學院,CCD,工藝與創意設計學系,A531,A,大學部,1,A,美學,2,選,60,10,,50,朱能榮,H1--107,"3,4",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修,教室H1-107,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=2&Sclass=CCD&Cono=A531,2026-08-26T18:18:27+00:00
107-2-CCD-A532-A-1-A,107,2,人文社會科學院,CCD,工藝與創意設計學系,A532,A,大學部,1,A,產品表現技法,2,選,31,31,,0,賴廷鴻,H1--108,,,"3,4",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修及外加,教室-H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=2&Sclass=CCD&Cono=A532,2026-08-26T18:18:27+00:00
