id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
109-1-CCD-A010-A-1-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,A010,A,大學部,1,A,素描,3,必,60,55,,5,賴廷鴻,H1--108,,"2,3, 4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,教室-H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=A010,2026-08-26T18:22:53+00:00
109-1-CCD-A011-A-1-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,A011,A,大學部,1,A,色彩學,2,必,61,57,,4,洪碩延,H1--108,,,,"5,6",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,上課教室：H1-108教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=A011,2026-08-26T18:22:53+00:00
109-1-CCD-A020-A-1-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,A020,A,大學部,1,A,圖學,2,必,58,57,,1,翁群儀,H1--108,,"10,11",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""10"", ""11""], ""raw"": ""10,11""}]",外加,H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=A020,2026-08-26T18:22:53+00:00
109-1-CCD-A03A-A-1-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,A03A,A,大學部,1,A,基礎雕塑(一)-A,3,必,30,28,,2,沈明旺,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,教室-工坊木竹教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=A03A,2026-08-26T18:22:53+00:00
109-1-CCD-A03B-A-1-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,A03B,A,大學部,1,A,基礎雕塑(一)-B,3,必,31,31,,0,陳冠勳,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,教室:工坊塑造教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=A03B,2026-08-26T18:22:53+00:00
109-1-CCD-A04A-A-1-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,A04A,A,大學部,1,A,基本造型構成(一),3,必,63,58,,5,洪碩延 陳冠勳,H1--108,,,,,"1,2, 3,4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",限修及外加,教室:H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=A04A,2026-08-26T18:22:53+00:00
109-1-CCD-A505-A-1-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,A505,A,大學部,1,A,設計媒材(一),2,選,38,38,,0,賴廷鴻 王政弘,,,"5,6",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",外加,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=A505,2026-08-26T18:22:53+00:00
109-1-CCD-A511-A-1-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,A511,A,大學部,1,A,電腦繪圖,2,選,45,45,,0,王政弘,H1--112,,,,"7,8, 9",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""7"", ""8"", ""9""], ""raw"": ""7,8, 9""}]",限修及外加,教室:H1-112,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=A511,2026-08-26T18:22:53+00:00
109-1-CCD-A522-A-1-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,A522,A,大學部,1,A,模型製作(一),2,選,21,21,,0,翁群儀,H1--332,,,,,"5,6",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,H1-332,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=A522,2026-08-26T18:22:53+00:00
109-1-CCD-A532-A-2-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,A532,A,大學部,2,A,產品表現技法,2,選,30,11,,19,賴廷鴻,,,"10,11",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""10"", ""11""], ""raw"": ""10,11""}]",限修,教室-大二工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=A532,2026-08-26T18:22:53+00:00
109-1-CCD-B010-A-2-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,B010,A,大學部,2,A,創意設計(一),3,必,58,38,,20,翁群儀 侯淑姿,H1--110,,"1,2, 3,4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",先修 限修及外加,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=B010,2026-08-26T18:22:53+00:00
109-1-CCD-B021-A-2-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,B021,A,大學部,2,A,現代設計史,2,必,61,47,,14,黃裕宸,H1--107,"5,6",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,教室:H1-107,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=B021,2026-08-26T18:22:53+00:00
109-1-CCD-B022-A-2-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,B022,A,大學部,2,A,美術與工藝史,2,必,60,44,,16,黃裕宸,H1--106,"3,4",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",,教室:H1-106,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=B022,2026-08-26T18:22:53+00:00
109-1-CCD-B031-A-2-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,B031,A,大學部,2,A,基礎攝影,2,必,60,39,,21,侯淑姿,H1--110,,,,"3,4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修,教室:H1-110,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=B031,2026-08-26T18:22:53+00:00
109-1-CCD-B510-A-2-A,109,1,人文社會科學院,CCD,工藝與創意設計學系,B510,A,大學部,2,A,版面編排設計,2,選,25,14,,11,黃裕宸,H1--112,"7,8",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",,教室:H1-112,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=109&Helf=1&Sclass=CCD&Cono=B510,2026-08-26T18:22:53+00:00
