id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
107-1-CCD-A010-A-1-A,107,1,人文社會科學院,CCD,工藝與創意設計學系,A010,A,大學部,1,A,素描,3,必,61,44,,17,康錦樹,,,"2,3, 4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,教室-創建系工坊塑造教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=1&Sclass=CCD&Cono=A010,2026-08-26T18:18:27+00:00
107-1-CCD-A011-A-1-A,107,1,人文社會科學院,CCD,工藝與創意設計學系,A011,A,大學部,1,A,色彩學,2,必,60,44,,16,洪碩延,H1--102,,"5,6",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,上課教室：H1-102教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=1&Sclass=CCD&Cono=A011,2026-08-26T18:18:27+00:00
107-1-CCD-A020-A-1-A,107,1,人文社會科學院,CCD,工藝與創意設計學系,A020,A,大學部,1,A,圖學,2,必,60,49,,11,翁群儀,H1--108,,"10,11",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""10"", ""11""], ""raw"": ""10,11""}]",外加,H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=1&Sclass=CCD&Cono=A020,2026-08-26T18:18:27+00:00
107-1-CCD-A03A-A-1-A,107,1,人文社會科學院,CCD,工藝與創意設計學系,A03A,A,大學部,1,A,基礎雕塑(一)-A,3,必,25,22,,3,沈明旺,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,教室-創建系工坊木竹教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=1&Sclass=CCD&Cono=A03A,2026-08-26T18:18:27+00:00
107-1-CCD-A03B-A-1-A,107,1,人文社會科學院,CCD,工藝與創意設計學系,A03B,A,大學部,1,A,基礎雕塑(一)-B,3,必,25,22,,3,康錦樹,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,創建系工坊塑造教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=1&Sclass=CCD&Cono=A03B,2026-08-26T18:18:27+00:00
107-1-CCD-A04A-A-1-A,107,1,人文社會科學院,CCD,工藝與創意設計學系,A04A,A,大學部,1,A,基本造型構成(一),3,必,60,45,,15,黃裕宸 陳冠勳,,,,,,"5,6, 7,8",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6"", ""7"", ""8""], ""raw"": ""5,6, 7,8""}]",限修,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=1&Sclass=CCD&Cono=A04A,2026-08-26T18:18:27+00:00
107-1-CCD-A501-A-1-A,107,1,人文社會科學院,CCD,工藝與創意設計學系,A501,A,大學部,1,A,設計媒材,2,選,33,33,,0,賴廷鴻 王政弘,,,,,,"3,4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",外加,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=1&Sclass=CCD&Cono=A501,2026-08-26T18:18:27+00:00
107-1-CCD-A511-A-1-A,107,1,人文社會科學院,CCD,工藝與創意設計學系,A511,A,大學部,1,A,電腦繪圖,2,選,41,41,,0,王政弘,H1--112,,,,"5,6, 7",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}]",限修及外加,教室:H1-112,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=1&Sclass=CCD&Cono=A511,2026-08-26T18:18:27+00:00
107-1-CDA-B001-A-2-A,107,1,人文社會科學院,CDA,創意設計與建築學系,B001,A,大學部,2,A,創意設計(一),3,必,49,33,,16,翁群儀,,,,,,"3,4, Y",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""3"", ""4"", ""Y""], ""raw"": ""3,4, Y""}]",先修 外加,創意設計組必修。教室-大二工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=1&Sclass=CDA&Cono=B001,2026-08-26T18:18:27+00:00
107-1-CDA-B011-A-2-A,107,1,人文社會科學院,CDA,創意設計與建築學系,B011,A,大學部,2,A,中國工藝史,2,必,50,30,,20,朱能榮,H1--107,,,"3,4",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修,創意設計組必修。教室H1-107,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=107&Helf=1&Sclass=CDA&Cono=B011,2026-08-26T18:18:27+00:00
