id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
105-2-CDA-A013-A-1-A,105,2,人文社會科學院,CDA,創意設計與建築學系,A013,A,大學部,1,A,美學,2,必,42,41,,1,朱能榮,H1--106,,,,,"5,6",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,創設組必修；教室H1-106,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=A013,2026-08-26T18:16:00+00:00
105-2-CDA-A022-A-1-A,105,2,人文社會科學院,CDA,創意設計與建築學系,A022,A,大學部,1,A,基本設計(二),3,必,41,37,,4,黃裕宸 陳明鴻,H1--108,,,,"5,6, 7,8, 9,10",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6"", ""7"", ""8"", ""9"", ""10""], ""raw"": ""5,6, 7,8, 9,10""}]",限修及外加,創意設計組必修。上課教室：H1-108教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=A022,2026-08-26T18:16:00+00:00
105-2-CDA-A042-A-1-A,105,2,人文社會科學院,CDA,創意設計與建築學系,A042,A,大學部,1,A,設計素描,2,必,61,52,,9,康錦樹,,,"2,3, 4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,教室-創建系工坊素描教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=A042,2026-08-26T18:16:00+00:00
105-2-CDA-A06A-A-1-A,105,2,人文社會科學院,CDA,創意設計與建築學系,A06A,A,大學部,1,A,基礎雕塑(二)-A,2,必,20,16,,4,沈明旺,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,創意設計組必修。教室-創建系工坊木竹教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=A06A,2026-08-26T18:16:00+00:00
105-2-CDA-A06B-A-1-A,105,2,人文社會科學院,CDA,創意設計與建築學系,A06B,A,大學部,1,A,基礎雕塑(二)-B,2,必,22,22,,0,康錦樹,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,創意設計組必修。創建系工坊塑造教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=A06B,2026-08-26T18:16:00+00:00
105-2-CDA-A072-A-1-A,105,2,人文社會科學院,CDA,創意設計與建築學系,A072,A,大學部,1,A,建築設計(二),3,必,23,18,,5,陳怡兆 林光浩,H1--108,,,,"X,1, 2,3, 4,Y",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""X"", ""1"", ""2"", ""3"", ""4"", ""Y""], ""raw"": ""X,1, 2,3, 4,Y""}]",先修 限修及外加,教室：H1-108圖學教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=A072,2026-08-26T18:16:00+00:00
105-2-CDA-A081-A-1-A,105,2,人文社會科學院,CDA,創意設計與建築學系,A081,A,大學部,1,A,建築設計表現法,2,必,20,19,,1,馬瑜嬪,H1--108,,,,,"7,8",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",,教室：H1-108圖學教室。教師：馬媮嬪,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=A081,2026-08-26T18:16:00+00:00
105-2-CDA-A501-A-1-A,105,2,人文社會科學院,CDA,創意設計與建築學系,A501,A,大學部,1,A,電腦繪圖,2,選,43,43,,0,陳明鴻,H1--112,"3,4",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修及外加,建議同學選修此課程；教室:H1-112,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=A501,2026-08-26T18:16:00+00:00
105-2-CDA-A502-A-1-A,105,2,人文社會科學院,CDA,創意設計與建築學系,A502,A,大學部,1,A,進階圖學,2,選,31,25,,6,陳明鴻,H1--112,,,"10,11",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""10"", ""11""], ""raw"": ""10,11""}]",限修及外加,創意設計組選修。教室-H1-112教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=A502,2026-08-26T18:16:00+00:00
105-2-CDA-A51B-A-1-A,105,2,人文社會科學院,CDA,創意設計與建築學系,A51B,A,大學部,1,A,模型製作(二),2,選,21,21,,0,賴廷鴻 翁群儀,,,,,,"7,8",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",限修及外加,教室-創建系玉石教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=A51B,2026-08-26T18:16:00+00:00
105-2-CDA-A521-A-1-A,105,2,人文社會科學院,CDA,創意設計與建築學系,A521,A,大學部,1,A,產品表現技法,2,選,36,35,,1,賴廷鴻,H1--108,,,"3,4",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修及外加,教室-H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=A521,2026-08-26T18:16:00+00:00
105-2-CDA-B102-A-1-A,105,2,人文社會科學院,CDA,創意設計與建築學系,B102,A,大學部,1,A,電腦輔助繪圖,2,必,29,29,,0,馬瑜嬪,H1--112,,,,,"5,6",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",外加,教師：馬瑜嬪。教室：H1-112電腦教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=B102,2026-08-26T18:16:00+00:00
105-2-CDA-B013-A-2-A,105,2,人文社會科學院,CDA,創意設計與建築學系,B013,A,大學部,2,A,西洋工藝史,2,必,50,43,,7,朱能榮,H1--106,,,,,"7,8",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",限修,創設組必修。教室-H1-106,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=B013,2026-08-26T18:16:00+00:00
105-2-CDA-B014-A-2-A,105,2,人文社會科學院,CDA,創意設計與建築學系,B014,A,大學部,2,A,近代建築史,2,必,22,22,,0,陳逸杰,H1--102,,,,"5,6",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",外加,教室h1-102,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=B014,2026-08-26T18:16:00+00:00
105-2-CDA-B033-A-2-A,105,2,人文社會科學院,CDA,創意設計與建築學系,B033,A,大學部,2,A,視覺傳達設計,2,必,36,36,,0,黃裕宸,H1--108,,"3,4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修及外加,創意設計組必修。教室H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=B033,2026-08-26T18:16:00+00:00
105-2-CDA-B035-A-2-A,105,2,人文社會科學院,CDA,創意設計與建築學系,B035,A,大學部,2,A,版面編排設計,2,必,43,43,,0,陳明鴻,H1--112,"5,6",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,創意設計組必修。教室H1-112,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=105&Helf=2&Sclass=CDA&Cono=B035,2026-08-26T18:16:00+00:00
