id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
113-3-DA-D50D-A-4-A,113,3,人文社會科學院,DA,建築學系,D50D,A,大學部,4,A,建築設計(七),8,選,0,6,,0,陳逸 葉育君 葉連廣,H1--102 其他教室,"1,2, 3,4, 5,6, 7,8",,,"1,2, 3,4",,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""], ""raw"": ""1,2, 3,4, 5,6, 7,8""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",,本課程需具一定基礎設計能力同學選修，未具基礎者，勿選修。或曾修含建築設計(三)以上學分，且達一學期修課時間，始得選修。上課時間6/30-8/28,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=3&Sclass=DA&Cono=D50D,2026-08-26T18:31:49+00:00
113-3-DAP-A05B-A-1-A,113,3,人文社會科學院,DAP,運動競技學系,A05B,A,大學部,1,A,專長術科(足球)-Ⅱ,4,必,0,1,,0,陳建志,,"6,7, 8","6,7, 8","6,7, 8","6,7, 8",,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""6"", ""7"", ""8""], ""raw"": ""6,7, 8""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""6"", ""7"", ""8""], ""raw"": ""6,7, 8""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""6"", ""7"", ""8""], ""raw"": ""6,7, 8""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""6"", ""7"", ""8""], ""raw"": ""6,7, 8""}]",,人工草皮足球場；4學分授課須至少72小時(含考試)；上課日期：7/15~9/5；每週一至週五，第6至8節；免收費課程。,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=3&Sclass=DAP&Cono=A05B,2026-08-26T18:31:49+00:00
113-3-DAP-B001-A-2-A,113,3,人文社會科學院,DAP,運動競技學系,B001,A,大學部,2,A,運動生理學,2,必,0,1,,0,林季嬋,,,,,,"1,2, 3,4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",,2學分授課須至少36小時(含考試)；上課日期：7/1~7/31；每週五，第1~4節；免收費課程。,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=3&Sclass=DAP&Cono=B001,2026-08-26T18:31:49+00:00
113-3-DAP-B03A-A-2-A,113,3,人文社會科學院,DAP,運動競技學系,B03A,A,大學部,2,A,專長術科(游泳)-III,4,必,0,1,,0,林季嬋,,"1,2, 3,4","5,6, 7,8","1,2, 3,4",,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6"", ""7"", ""8""], ""raw"": ""5,6, 7,8""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",,游泳池；4學分授課須至少72小時(含考試)；上課日期：7/1~7/31；每週一、三，第1~4節；每週二、四，第5~8節；免收費課程。,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=3&Sclass=DAP&Cono=B03A,2026-08-26T18:31:49+00:00
113-3-DAP-B03B-A-2-A,113,3,人文社會科學院,DAP,運動競技學系,B03B,A,大學部,2,A,專長術科(游泳)-Ⅳ,4,必,0,1,,0,林季嬋,,"1,2, 3,4","5,6, 7,8","1,2, 3,4",,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6"", ""7"", ""8""], ""raw"": ""5,6, 7,8""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",,游泳池；4學分授課須至少72小時(含考試)；上課日期：7/1~7/31；每週一、三，第1~4節；每週二、四，第5~8節；免收費課程。,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=3&Sclass=DAP&Cono=B03B,2026-08-26T18:31:49+00:00
113-3-DAP-C05A-A-3-A,113,3,人文社會科學院,DAP,運動競技學系,C05A,A,大學部,3,A,專長術科(木球)-Ⅴ,4,必,0,1,,0,葉天相,,"2,3, 4,5, 6,7","2,3, 4,5, 6,7",,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""2"", ""3"", ""4"", ""5"", ""6"", ""7""], ""raw"": ""2,3, 4,5, 6,7""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4"", ""5"", ""6"", ""7""], ""raw"": ""2,3, 4,5, 6,7""}]",,木球場；4學分授課須至少72小時(含考試)；上課日期：8/25~9/5；每週一至週五，第2~4節及5~7節；免收費課程。,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=3&Sclass=DAP&Cono=C05A,2026-08-26T18:31:49+00:00
113-3-EL-D12B-A-4-A,113,3,人文社會科學院,EL,東亞語文學系,D12B,A,大學部,4,A,東亞語文實作(日語),2,選,0,1,,0,陳志文,,,,,,"10,11",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""10"", ""11""], ""raw"": ""10,11""}]",,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=3&Sclass=EL&Cono=D12B,2026-08-26T18:31:49+00:00
113-3-EL-D12C-A-4-A,113,3,人文社會科學院,EL,東亞語文學系,D12C,A,大學部,4,A,東亞語文實作(韓語),2,選,1,1,,0,王清棟,,"5,6",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=3&Sclass=EL&Cono=D12C,2026-08-26T18:31:49+00:00
113-3-EL-D531-A-4-A,113,3,人文社會科學院,EL,東亞語文學系,D531,A,大學部,4,A,韓語能力檢定實習,2,選,30,4,,26,李京保,,"3,4",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=3&Sclass=EL&Cono=D531,2026-08-26T18:31:49+00:00
113-3-EL-D532-A-4-A,113,3,人文社會科學院,EL,東亞語文學系,D532,A,大學部,4,A,日語能力檢定實習,2,選,0,5,,0,森國松江,,"3,4",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=113&Helf=3&Sclass=EL&Cono=D532,2026-08-26T18:31:49+00:00
