id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
114-2-CCD-A04B-A-1-A,114,2,人文社會科學院,CCD,工藝與創意設計學系,A04B,A,大學部,1,A,基本造型構成(二),3,必,60,51,,9,陳冠勳,,,,,,"2,3, 4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,教室: 大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=2&Sclass=CCD&Cono=A04B,2026-08-26T18:33:02+00:00
114-2-CCD-A10A-A-1-A,114,2,人文社會科學院,CCD,工藝與創意設計學系,A10A,A,大學部,1,A,數位藝術 A,2,必,30,28,,2,王政弘,H1--112,,,,"5,6",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修,H1-112，數位藝術A、B擇一選修，請勿重複選課,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=2&Sclass=CCD&Cono=A10A,2026-08-26T18:33:02+00:00
114-2-CCD-A10B-A-1-A,114,2,人文社會科學院,CCD,工藝與創意設計學系,A10B,A,大學部,1,A,數位藝術 B,2,必,30,26,,4,王政弘,H1--112,,,,"7,8",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",限修,H1-112，數位藝術A、B擇一選修，請勿重複選課,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=2&Sclass=CCD&Cono=A10B,2026-08-26T18:33:02+00:00
114-2-CCD-A503-A-1-A,114,2,人文社會科學院,CCD,工藝與創意設計學系,A503,A,大學部,1,A,設計素描,3,必,60,56,,4,賴廷鴻,H1--108,,"2,3, 4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,教室-H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=2&Sclass=CCD&Cono=A503,2026-08-26T18:33:02+00:00
114-2-CCD-A508-A-1-A,114,2,人文社會科學院,CCD,工藝與創意設計學系,A508,A,大學部,1,A,木質媒材創作與應用(二),2,選,20,13,,7,吳京臻,,,,,,"5,6",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修,教室:工坊B121,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=2&Sclass=CCD&Cono=A508,2026-08-26T18:33:02+00:00
114-2-CCD-A50B-A-1-A,114,2,人文社會科學院,CCD,工藝與創意設計學系,A50B,A,大學部,1,A,基礎媒材創作(二),3,必,60,55,,5,翁群儀 陳冠勳,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,教室:大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=2&Sclass=CCD&Cono=A50B,2026-08-26T18:33:02+00:00
114-2-CCD-A543-A-1-A,114,2,人文社會科學院,CCD,工藝與創意設計學系,A543,A,大學部,1,A,電腦輔助設計(二)A,2,選,30,27,,3,王政弘,H1--112,,"5,6",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修,H1-112，電腦輔助設計A、B擇一選修，請勿重複選課,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=2&Sclass=CCD&Cono=A543,2026-08-26T18:33:02+00:00
114-2-CCD-B022-A-1-A,114,2,人文社會科學院,CCD,工藝與創意設計學系,B022,A,大學部,1,A,美術與工藝史,2,必,70,57,,13,陳冠勳,H1--107,,,"8,9",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""8"", ""9""], ""raw"": ""8,9""}]",限修,教室:H1-107,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=2&Sclass=CCD&Cono=B022,2026-08-26T18:33:02+00:00
114-2-CCD-B031-A-1-A,114,2,人文社會科學院,CCD,工藝與創意設計學系,B031,A,大學部,1,A,基礎攝影,2,必,70,57,,13,劉宥瑩,H1--107,,,"3,4",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修,教室:H1-107,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=2&Sclass=CCD&Cono=B031,2026-08-26T18:33:02+00:00
114-2-CCD-B011-A-2-A,114,2,人文社會科學院,CCD,工藝與創意設計學系,B011,A,大學部,2,A,創意設計(二),3,必,60,51,,9,沈明旺 賴廷鴻,,,"5,6, 7",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}]",限修,教室:大二工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=114&Helf=2&Sclass=CCD&Cono=B011,2026-08-26T18:33:02+00:00
