id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
112-2-CCD-A04B-A-1-A,112,2,人文社會科學院,CCD,工藝與創意設計學系,A04B,A,大學部,1,A,基本造型構成(二),3,必,62,53,,9,翁群儀,,,,,,"5,6, 7,8",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6"", ""7"", ""8""], ""raw"": ""5,6, 7,8""}]",限修及外加,教室: 大一工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=112&Helf=2&Sclass=CCD&Cono=A04B,2026-08-26T18:29:34+00:00
112-2-CCD-A05A-A-1-A,112,2,人文社會科學院,CCD,工藝與創意設計學系,A05A,A,大學部,1,A,基礎雕塑(二)-A,3,必,31,26,,5,沈明旺,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,工坊木竹教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=112&Helf=2&Sclass=CCD&Cono=A05A,2026-08-26T18:29:34+00:00
112-2-CCD-A05B-A-1-A,112,2,人文社會科學院,CCD,工藝與創意設計學系,A05B,A,大學部,1,A,基礎雕塑(二)-B,3,必,30,30,,0,陳冠勳,,,,,"2,3, 4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,工坊塑造教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=112&Helf=2&Sclass=CCD&Cono=A05B,2026-08-26T18:29:34+00:00
112-2-CCD-A503-A-1-A,112,2,人文社會科學院,CCD,工藝與創意設計學系,A503,A,大學部,1,A,設計素描,2,選,50,41,,9,賴廷鴻,H1--108,,"2,3, 4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,教室-H1-108,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=112&Helf=2&Sclass=CCD&Cono=A503,2026-08-26T18:29:34+00:00
112-2-CCD-A506-A-1-A,112,2,人文社會科學院,CCD,工藝與創意設計學系,A506,A,大學部,1,A,圖案與文字造型設計,2,選,52,51,,1,外校老師,H1--108,,,,,"3,4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修及外加,教室:H1-108 教師:陳儒毅,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=112&Helf=2&Sclass=CCD&Cono=A506,2026-08-26T18:29:34+00:00
112-2-CCD-A51A-A-1-A,112,2,人文社會科學院,CCD,工藝與創意設計學系,A51A,A,大學部,1,A,電腦繪圖-A,2,選,28,28,,0,王政弘,H1--112,,"5,6",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,H1-112，電腦繪圖-A、B擇一選修，請勿重複選課,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=112&Helf=2&Sclass=CCD&Cono=A51A,2026-08-26T18:29:34+00:00
112-2-CCD-A51B-A-1-A,112,2,人文社會科學院,CCD,工藝與創意設計學系,A51B,A,大學部,1,A,電腦繪圖-B,2,選,33,29,,4,王政弘,H1--112,,"7,8",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",限修及外加,H1-112，電腦繪圖-A、B擇一選修，請勿重複選課,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=112&Helf=2&Sclass=CCD&Cono=A51B,2026-08-26T18:29:34+00:00
112-2-CCD-A523-A-1-A,112,2,人文社會科學院,CCD,工藝與創意設計學系,A523,A,大學部,1,A,模型製作(二),2,選,21,20,,1,翁群儀,H1--332,,,,"7,8",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",限修及外加,H1-332,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=112&Helf=2&Sclass=CCD&Cono=A523,2026-08-26T18:29:34+00:00
112-2-CCD-B031-A-1-A,112,2,人文社會科學院,CCD,工藝與創意設計學系,B031,A,大學部,1,A,基礎攝影,2,必,67,59,,8,劉宥瑩,H1--110,,,,"5,6",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",限修及外加,教室:H1-110,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=112&Helf=2&Sclass=CCD&Cono=B031,2026-08-26T18:29:34+00:00
112-2-CCD-B011-A-2-A,112,2,人文社會科學院,CCD,工藝與創意設計學系,B011,A,大學部,2,A,創意設計(二),3,必,62,51,,11,王政弘 沈明旺,,,"1,2, 3,4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",先修 限修及外加,教室:大二工作室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=112&Helf=2&Sclass=CCD&Cono=B011,2026-08-26T18:29:34+00:00
