id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
099-3-CC-O311-A-1-A,099,3,共同與通識課程,CC,核心通識,O311,A,大學部,1,A,法律與人生,2,選,60,25,,35,許震宇,L02-106,"2,3, 4","2,3, 4",2,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""2""], ""raw"": ""2""}]",禁止外加,"上課時間7/5~7/20 週一至週五2,3,4節",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=3&Sclass=CC&Cono=O311,2026-08-26T18:08:15+00:00
099-3-GR-F121-A-1-A,099,3,共同與通識課程,GR,共同必修系列,F121,A,大學部,1,A,服務(學生事務處 A),0,必,30,1,,29,趙台雄,,X,,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""X""], ""raw"": ""X""}]",,"7/15前報名截止,上課時間及上課地點:請找學務處趙教官",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=3&Sclass=GR&Cono=F121,2026-08-26T18:08:15+00:00
099-3-LI-A051-A-1-A,099,3,共同與通識課程,LI,通識人文科學類,A051,A,大學部,1,A,台灣文學,2,選,61,14,,47,柯品文,L02-102,,,,"2,3, 4,5, 6,7",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4"", ""5"", ""6"", ""7""], ""raw"": ""2,3, 4,5, 6,7""}]",禁止外加,上課時間7/21~8/31 每週四 2~7節,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=3&Sclass=LI&Cono=A051,2026-08-26T18:08:15+00:00
099-3-SO-A183-A-1-A,099,3,共同與通識課程,SO,通識社會科學類,A183,A,大學部,1,A,性別與法律,2,選,60,11,,49,許震宇,L02-105,"2,3, 4","2,3, 4",2,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""2""], ""raw"": ""2""}]",禁止外加,"上課時間:7/21~8/5 每週一~五 2,3,4節",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=3&Sclass=SO&Cono=A183,2026-08-26T18:08:15+00:00
099-3-SO-A235-A-1-A,099,3,共同與通識課程,SO,通識社會科學類,A235,A,大學部,1,A,影像中的正義,2,選,60,13,,47,許震宇,L02-105,"5,6, 7","5,6, 7",5,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""5""], ""raw"": ""5""}]",禁止外加,上課時間7/5~7/20 每週一~五 5~7節,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=3&Sclass=SO&Cono=A235,2026-08-26T18:08:15+00:00
099-3-SO-A236-A-1-A,099,3,共同與通識課程,SO,通識社會科學類,A236,A,大學部,1,A,電影與職場,2,選,61,7,,54,陳致仁,L02-101,,"3,4, 5,6",5,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""3"", ""4"", ""5"", ""6""], ""raw"": ""3,4, 5,6""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""5""], ""raw"": ""5""}]",禁止外加,上課時間7/4~8/30 每週二 3~6節,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=3&Sclass=SO&Cono=A236,2026-08-26T18:08:15+00:00
099-3-SO-B051-A-1-A,099,3,共同與通識課程,SO,通識社會科學類,B051,A,大學部,1,A,智慧財產權,2,選,60,6,,54,許震宇,L02-107,"2,3, 4","2,3, 4",2,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""2""], ""raw"": ""2""}]",禁止外加,"上課時間8/8~8/23 每週一~五 2,3.4節",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=3&Sclass=SO&Cono=B051,2026-08-26T18:08:15+00:00
099-3-CE-A01B-A-1-A,099,3,工學院,CE,土木與環境工程學系,A01B,A,大學部,1,A,微積分(二),3,必,30,28,,2,童士恒,C01-213,,,"2,3, 4","2,3, 4",2,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 5, ""dayName"": ""星期五"", ""periods"": [""2""], ""raw"": ""2""}]",先修 外加,"上課時間:7/20~8/24 每週3,4,5的2~4節 滿16人才開課",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=3&Sclass=CE&Cono=A01B,2026-08-26T18:08:15+00:00
099-3-CM-C091-A-4-A,099,3,工學院,CM,化學工程及材料工程學系,C091,A,大學部,4,A,化工與材料動力學,3,必,10,4,,6,蘇進成,C01-414,,,,"5,6, 7,8, 9","5,6",,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6"", ""7"", ""8"", ""9""], ""raw"": ""5,6, 7,8, 9""}, {""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",,上課時間:6/30開始 每週四 5~9節 週五 5~8節,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=3&Sclass=CM&Cono=C091,2026-08-26T18:08:15+00:00
099-3-CS-F661-A-4-A,099,3,工學院,CS,資訊工程學系,F661,A,大學部,4,A,分散式系統,3,選,20,4,,16,郭錦福,L02-201 其他教室,,"2,3, 4","2,3, 4",2,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2""], ""raw"": ""2""}]",,"此暑修課程為教育部計畫經費補助,免收學分費,但選課人數至少需達15人才開班,確定開課日期另行通知,上課時間每週星期二~四的2~4節",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=099&Helf=3&Sclass=CS&Cono=F661,2026-08-26T18:08:15+00:00
