id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
096-3-WL-A17A-A-1-A,096,3,人文社會科學院,WL,西洋語文學系,A17A,A,大學部,1,A,文學作品讀法,3,必,15,1,,14,陳信智,C01-103 其他教室,,"5,6, 7,8",,"5,6, 7",,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6"", ""7"", ""8""], ""raw"": ""5,6, 7,8""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}]",,"上課日期:97年7月1日至97年8月14日,每週二,四的第5-8節",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=096&Helf=3&Sclass=WL&Cono=A17A,2026-08-26T18:04:05+00:00
096-3-WL-B06A-A-2-A,096,3,人文社會科學院,WL,西洋語文學系,B06A,A,大學部,2,A,英國文學史(一上),3,必,15,1,,14,陳信智,C01-104 其他教室,,"1,2, 3,4",,"1,2, 3",,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""1"", ""2"", ""3""], ""raw"": ""1,2, 3""}]",,"上課時間97年7月1日至8月14日每星期二、四,1-4節",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=096&Helf=3&Sclass=WL&Cono=B06A,2026-08-26T18:04:05+00:00
096-3-WL-C80B-A-3-A,096,3,人文社會科學院,WL,西洋語文學系,C80B,A,大學部,3,A,語音學(下),2,選,10,2,,8,賴怡秀,C01-103,,,,,"2,3, 4","5,6, 7",,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 6, ""dayName"": ""星期六"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}]",,"上課日期:97年7月4日~8月9日每星期五的2,3,4節;星期六的5,6,7節",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=096&Helf=3&Sclass=WL&Cono=C80B,2026-08-26T18:04:05+00:00
096-3-CM-C091-A-4-A,096,3,工學院,CM,化學工程及材料工程學系,C091,A,大學部,4,A,化工與材料動力學,3,必,60,12,,48,蘇進成,C01-106,,2,3,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2""], ""raw"": ""2""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3""], ""raw"": ""3""}]",,"7/8開始上課:每週星期二的2,3,4,5,6,7節及星期三的第2,3,4節",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=096&Helf=3&Sclass=CM&Cono=C091,2026-08-26T18:04:05+00:00
096-3-CS-A061-A-1-A,096,3,工學院,CS,資訊工程學系,A061,A,大學部,1,A,數位系統實驗,1,必,20,11,,9,潘欣泰,C01-102,,,,"2,3, 4","2,3, 4",,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 5, ""dayName"": ""星期五"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=096&Helf=3&Sclass=CS&Cono=A061,2026-08-26T18:04:05+00:00
096-3-UA-G018-M-2-,096,3,工學院,UA,都市發展與建築研究所,G018,M,碩士班,2,,環境規劃設計實習 (一D),4,必,6,3,,3,曾梓峰,,"2,3, 4,5, 6,7, 8",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8""], ""raw"": ""2,3, 4,5, 6,7, 8""}]",,7/4~7/13 每日8:00~18:00,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=096&Helf=3&Sclass=UA&Cono=G018,2026-08-26T18:04:05+00:00
096-3-HL-A712-A-1-A,096,3,歷史開課單位,HL,HL,A712,A,大學部,1,A,木球運動理論與實務,2,選,16,0,,16,張志成,,"2,3, 4","2,3, 4",,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修及外加,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=096&Helf=3&Sclass=HL&Cono=A712,2026-08-26T18:04:05+00:00
096-3-FL-R512-F-3-,096,3,法學院,FL,財經法律學系,R512,F,大學部二年制在職專班,3,,債法契約實務,2,選,60,44,,16,陳樹村,L02-101 其他教室,,,,"10,11, 12,13",,"10,11, 12",,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""10"", ""11"", ""12"", ""13""], ""raw"": ""10,11, 12,13""}, {""day"": 6, ""dayName"": ""星期六"", ""periods"": [""10"", ""11"", ""12""], ""raw"": ""10,11, 12""}]",,"7/3開始上課 每週四及週六 10,11,12,13",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=096&Helf=3&Sclass=FL&Cono=R512,2026-08-26T18:04:05+00:00
096-3-FL-R552-F-3-,096,3,法學院,FL,財經法律學系,R552,F,大學部二年制在職專班,3,,債法實例演習,2,選,30,23,,7,姚志明,L02-305,,"10,11, 12","10,11, 12",,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""10"", ""11"", ""12""], ""raw"": ""10,11, 12""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""10"", ""11"", ""12""], ""raw"": ""10,11, 12""}]",,7/1 開始上課上課教室 L02-305,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=096&Helf=3&Sclass=FL&Cono=R552,2026-08-26T18:04:05+00:00
096-3-GL-Q08A-F-3-,096,3,法學院,GL,政治法律學系,Q08A,F,大學部二年制在職專班,3,,刑法分則(一),2,必,60,31,,29,黃翰義,L02-101,,,,,,"1,2, 3,4, 5,6, 7",,"[{""day"": 6, ""dayName"": ""星期六"", ""periods"": [""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7""], ""raw"": ""1,2, 3,4, 5,6, 7""}]",,上課時間:7/5~8/2,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=096&Helf=3&Sclass=GL&Cono=Q08A,2026-08-26T18:04:05+00:00
