id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
100-2-EL-A012-A-1-A,100,2,人文社會科學院,EL,東亞語文學系,A012,A,大學部,1,A,初級日語 II,4,必,51,26,,25,陳志文,H2--201 其他教室,"3,4",,"3,4",,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",外加,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=100&Helf=2&Sclass=EL&Cono=A012,2026-08-26T18:09:37+00:00
100-2-EL-A014-A-1-A,100,2,人文社會科學院,EL,東亞語文學系,A014,A,大學部,1,A,基礎日語Ⅱ,2,必,70,70,,0,何資宜,H1--111,,,,,"3,4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",學程,何資宜/H1-103/人文商管學程/外語觀光醫療學程/外語導遊人才培育學程,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=100&Helf=2&Sclass=EL&Cono=A014,2026-08-26T18:09:37+00:00
100-2-EL-A052-A-1-A,100,2,人文社會科學院,EL,東亞語文學系,A052,A,大學部,1,A,初級日語會話Ⅱ,2,必,40,31,,9,石丸雅邦,H2--202,,,,"5,6",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",,石丸雅邦/H2-202/外語觀光醫療學程,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=100&Helf=2&Sclass=EL&Cono=A052,2026-08-26T18:09:37+00:00
100-2-EL-A063-A-1-A,100,2,人文社會科學院,EL,東亞語文學系,A063,A,大學部,1,A,基礎韓語Ⅱ,2,必,60,42,,18,河凡植,H1--111,,"7,8",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""7"", ""8""], ""raw"": ""7,8""}]",學程,河凡植/H1-111/人文商管學程/外語觀光醫療學程/外語導遊人才培育學程,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=100&Helf=2&Sclass=EL&Cono=A063,2026-08-26T18:09:37+00:00
100-2-EL-A093-A-1-A,100,2,人文社會科學院,EL,東亞語文學系,A093,A,大學部,1,A,基礎越語Ⅱ,2,必,31,11,,20,陳忠喜,H2--202,,,,"1,2",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""1"", ""2""], ""raw"": ""1,2""}]",學程,陳忠喜/H2-202/人文商管學程/外語觀光醫療學程/外語導遊人才培育學程,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=100&Helf=2&Sclass=EL&Cono=A093,2026-08-26T18:09:37+00:00
100-2-EL-A521-A-1-A,100,2,人文社會科學院,EL,東亞語文學系,A521,A,大學部,1,A,越南歷史,2,選,30,25,,5,陳忠喜,H2--201,,"1,2",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""1"", ""2""], ""raw"": ""1,2""}]",,陳忠喜/H2-201,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=100&Helf=2&Sclass=EL&Cono=A521,2026-08-26T18:09:37+00:00
100-2-EL-A532-A-1-A,100,2,人文社會科學院,EL,東亞語文學系,A532,A,大學部,1,A,日本歷史,2,選,50,41,,9,石丸雅邦,H2--202,,"5,6",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",,石丸雅邦/H2-202,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=100&Helf=2&Sclass=EL&Cono=A532,2026-08-26T18:09:37+00:00
100-2-EL-A541-A-1-A,100,2,人文社會科學院,EL,東亞語文學系,A541,A,大學部,1,A,韓國歷史,2,選,50,50,,0,王永一,H1--103,,,,"3,4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",,H1-103,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=100&Helf=2&Sclass=EL&Cono=A541,2026-08-26T18:09:37+00:00
100-2-EL-A562-A-1-A,100,2,人文社會科學院,EL,東亞語文學系,A562,A,大學部,1,A,越語語法,2,選,30,15,,15,釋行心,H2--201,,,,,"1,2",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""1"", ""2""], ""raw"": ""1,2""}]",,釋行心/H2-201,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=100&Helf=2&Sclass=EL&Cono=A562,2026-08-26T18:09:37+00:00
100-2-EL-A56B-A-1-A,100,2,人文社會科學院,EL,東亞語文學系,A56B,A,大學部,1,A,日語語法 II,2,選,50,28,,22,陳志文,H2--202,,"3,4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=100&Helf=2&Sclass=EL&Cono=A56B,2026-08-26T18:09:37+00:00
