id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
097-1-EL-A011-A-1-A,097,1,人文社會科學院,EL,東亞語文學系,A011,A,大學部,1,A,初級日語I,3,必,86,75,,11,邱榮金,B01-110,,,,"5,6, 7",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}]",外加,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=1&Sclass=EL&Cono=A011,2026-08-26T18:04:41+00:00
097-1-EL-A021-A-1-A,097,1,人文社會科學院,EL,東亞語文學系,A021,A,大學部,1,A,日語聽講實習I (A組),2,必,30,27,,3,楊佩蓉,C01-113 其他教室,"1,2",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""1"", ""2""], ""raw"": ""1,2""}]",,A組為單號同學,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=1&Sclass=EL&Cono=A021,2026-08-26T18:04:41+00:00
097-1-EL-A022-A-1-A,097,1,人文社會科學院,EL,東亞語文學系,A022,A,大學部,1,A,日語聽講實習I (B組),2,必,30,26,,4,楊佩蓉,C01-112 其他教室,,"3,4",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",,B組為雙號同學,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=1&Sclass=EL&Cono=A022,2026-08-26T18:04:41+00:00
097-1-EL-A031-A-1-A,097,1,人文社會科學院,EL,東亞語文學系,A031,A,大學部,1,A,初級日語會話I (A組),2,必,31,28,,3,邱榮金,B01-202,,"1,2",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""1"", ""2""], ""raw"": ""1,2""}]",外加,A組為單號同學,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=1&Sclass=EL&Cono=A031,2026-08-26T18:04:41+00:00
097-1-EL-A032-A-1-A,097,1,人文社會科學院,EL,東亞語文學系,A032,A,大學部,1,A,初級日語會話I (B組),2,必,30,27,,3,邱榮金,B01-202,,,"3,4",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",,B組為雙號同學,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=1&Sclass=EL&Cono=A032,2026-08-26T18:04:41+00:00
097-1-KH-A082-A-1-A,097,1,人文社會科學院,KH,運動健康與休閒學系,A082,A,大學部,1,A,運動健康與休閒學導論,3,必,70,66,,4,潘明珠 王光濤 白秀華,K01-202,"2,3, 4",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}]",限修,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=1&Sclass=KH&Cono=A082,2026-08-26T18:04:41+00:00
097-1-KH-A19A-A-1-A,097,1,人文社會科學院,KH,運動健康與休閒學系,A19A,A,大學部,1,A,人體解剖生理學(1),2,必,71,67,,4,劉紹東,C02-111,,,,,"3,4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修及外加,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=1&Sclass=KH&Cono=A19A,2026-08-26T18:04:41+00:00
097-1-KH-A512-A-1-A,097,1,人文社會科學院,KH,運動健康與休閒學系,A512,A,大學部,1,A,休閒與健康生活,2,選,71,59,,12,陳詢榮,C01-102,,,,"3,4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修及外加,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=1&Sclass=KH&Cono=A512,2026-08-26T18:04:41+00:00
097-1-KH-A513-A-1-A,097,1,人文社會科學院,KH,運動健康與休閒學系,A513,A,大學部,1,A,運動技能學習,2,選,60,20,,40,李福恩,C01-102,,,"3,4",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=1&Sclass=KH&Cono=A513,2026-08-26T18:04:41+00:00
097-1-KH-A514-A-1-A,097,1,人文社會科學院,KH,運動健康與休閒學系,A514,A,大學部,1,A,運動與健康生活,2,選,70,28,,42,吳佩芳,C01-101,,,"3,4",,,,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=1&Sclass=KH&Cono=A514,2026-08-26T18:04:41+00:00
