id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
101-3-WL-C681-A-3-A,101,3,人文社會科學院,WL,西洋語文學系,C681,A,大學部,3,A,莎士比亞,3,選,1,0,,1,鄭月婷,H2--108,"2,3, 4","2,3, 4","2,3, 4",2,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2""], ""raw"": ""2""}]",限修及外加,1.8/13開始上課至9/12，每週一至週四(2~4節)2.限指定同學選課，選課前請先洽系辦,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=101&Helf=3&Sclass=WL&Cono=C681,2026-08-26T18:10:30+00:00
101-3-GR-F30D-A-1-A,101,3,共同與通識課程,GR,共同必修系列,F30D,A,大學部,1,A,服務學習培養(學務處 生輔組 B),0,必,10,0,,10,趙台雄,,X,,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""X""], ""raw"": ""X""}]",外加,"7/1前報名截止,上課時間及上課地點:請找學務處趙教官,限本校大四應屆畢業生補修學分。",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=101&Helf=3&Sclass=GR&Cono=F30D,2026-08-26T18:10:30+00:00
101-3-GR-ME02-A-4-A,101,3,共同與通識課程,GR,共同必修系列,ME02,A,大學部,4,A,進階英文,0,必,16,0,,16,陳信智,L02-107,"5,6, 7",,,"5,6, 7",,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}]",先修 禁止外加 限修,1.限本校大四應屆畢業生重補修2.需先修大一英文(上、下)及格3.上課期間：7/4~8/12,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=101&Helf=3&Sclass=GR&Cono=ME02,2026-08-26T18:10:30+00:00
101-3-CM-I022-J-2-,101,3,工學院,CM,化學工程及材料工程學系,I022,J,產業碩士專班秋季班,2,,實用英文(二),1,必,1,0,,1,許建華,C01-414,"3,4","3,4","3,4","3,4","3,4",,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}, {""day"": 5, ""dayName"": ""星期五"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",,6/27開始上課(每週一至週五第3、4節)，限指定同學修課，不開放選修。,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=101&Helf=3&Sclass=CM&Cono=I022,2026-08-26T18:10:30+00:00
101-3-CS-D01B-A-4-A,101,3,工學院,CS,資訊工程學系,D01B,A,大學部,4,A,專題研究(二),1,必,1,0,,1,潘欣泰,,,,,,"1,2, 3,4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",,1.授課時間：7/5~8/30。2.限指定同學選課，選課前請先洽資工系辦。,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=101&Helf=3&Sclass=CS&Cono=D01B,2026-08-26T18:10:30+00:00
101-3-EE-A02C-A-1-A,101,3,工學院,EE,電機工程學系,A02C,A,大學部,1,A,普通物理學(一),3,必,1,0,,1,徐忠枝,,"2,3, 4,6, 7,8",,"2,3, 4,6",,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""2"", ""3"", ""4"", ""6"", ""7"", ""8""], ""raw"": ""2,3, 4,6, 7,8""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""2"", ""3"", ""4"", ""6""], ""raw"": ""2,3, 4,6""}]",,1.授課時間：6/26~7/19。2.指定同學選課，選課前請先洽電機系辦。3.教室：C01-302-1,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=101&Helf=3&Sclass=EE&Cono=A02C,2026-08-26T18:10:30+00:00
101-3-FL-Q541-F-2-,101,3,法學院,FL,財經法律學系,Q541,F,大學部二年制在職專班,2,,消費者保護法,2,選,60,1,,59,姚志明,L02-107,,,,,,,"5,6, 7,8","[{""day"": 7, ""dayName"": ""星期日"", ""periods"": [""5"", ""6"", ""7"", ""8""], ""raw"": ""5,6, 7,8""}]",,上課期間7月14日至9月8日(每週日5~8節),https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=101&Helf=3&Sclass=FL&Cono=Q541,2026-08-26T18:10:30+00:00
101-3-LS-A01B-A-1-A,101,3,理學院,LS,生命科學系,A01B,A,大學部,1,A,普通生物學(二),3,必,10,0,,10,林順富,C02-600,"1,2, 3,4, 5,6, 7,8, 9",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""raw"": ""1,2, 3,4, 5,6, 7,8, 9""}]",,7/5開始上課，教室：C02-600,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=101&Helf=3&Sclass=LS&Cono=A01B,2026-08-26T18:10:30+00:00
101-3-LS-B091-A-2-A,101,3,理學院,LS,生命科學系,B091,A,大學部,2,A,細胞生物學,3,必,11,1,,10,溫秋明,C02-110,,,"1,2, 3,4","1,2, 3,4","1,2",,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}, {""day"": 5, ""dayName"": ""星期五"", ""periods"": [""1"", ""2""], ""raw"": ""1,2""}]",,上課期間7/17~8/15，選課前請洽系辦。,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=101&Helf=3&Sclass=LS&Cono=B091,2026-08-26T18:10:30+00:00
101-3-LS-C031-A-3-A,101,3,理學院,LS,生命科學系,C031,A,大學部,3,A,分子生物學,3,必,12,3,,9,楊文仁,C02-110,,,"5,6, 7,8, 9",,"1,2, 3,4",,,"[{""day"": 3, ""dayName"": ""星期三"", ""periods"": [""5"", ""6"", ""7"", ""8"", ""9""], ""raw"": ""5,6, 7,8, 9""}, {""day"": 5, ""dayName"": ""星期五"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}]",,上課期間7/17~8/23，選課前請洽系辦。,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=101&Helf=3&Sclass=LS&Cono=C031,2026-08-26T18:10:30+00:00
