id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
098-2-EL-A012-A-1-A,098,2,人文社會科學院,EL,東亞語文學系,A012,A,大學部,1,A,初級日語 II,2,必,50,38,,12,黃金堂,B01-102,"3,4",,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",先修 外加,綜102,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=098&Helf=2&Sclass=EL&Cono=A012,2026-08-26T18:06:25+00:00
098-2-EL-A042-A-1-A,098,2,人文社會科學院,EL,東亞語文學系,A042,A,大學部,1,A,日語聽講實習Ⅱ,2,必,50,33,,17,楊佩蓉,C01-113,,,,,"3,4",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",先修,工院113電腦教室,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=098&Helf=2&Sclass=EL&Cono=A042,2026-08-26T18:06:25+00:00
098-2-EL-A052-A-1-A,098,2,人文社會科學院,EL,東亞語文學系,A052,A,大學部,1,A,初級日語會話Ⅱ,2,必,30,30,,0,森國松江,B01-200,,,,"5,6, 7",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}]",先修 外加,綜200,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=098&Helf=2&Sclass=EL&Cono=A052,2026-08-26T18:06:25+00:00
098-2-EL-A061-A-1-A,098,2,人文社會科學院,EL,東亞語文學系,A061,A,大學部,1,A,初級韓語 Ⅰ,3,必,42,41,,1,王永一,B01-101,,"7,8, 9",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""7"", ""8"", ""9""], ""raw"": ""7,8, 9""}]",外加 學程,人文與商管學程(東語系韓語組必修)；綜101,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=098&Helf=2&Sclass=EL&Cono=A061,2026-08-26T18:06:25+00:00
098-2-EL-A071-A-1-A,098,2,人文社會科學院,EL,東亞語文學系,A071,A,大學部,1,A,韓語聽講實習Ⅰ,2,必,26,26,,0,李京保,B01-202,,,,"3,4",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""3"", ""4""], ""raw"": ""3,4""}]",限修及外加,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=098&Helf=2&Sclass=EL&Cono=A071,2026-08-26T18:06:25+00:00
098-2-EL-A081-A-1-A,098,2,人文社會科學院,EL,東亞語文學系,A081,A,大學部,1,A,初級韓語會話Ⅰ,2,必,28,28,,0,李京保,B01-101,,,,,"5,6, 7",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5"", ""6"", ""7""], ""raw"": ""5,6, 7""}]",限修及外加,綜101,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=098&Helf=2&Sclass=EL&Cono=A081,2026-08-26T18:06:25+00:00
098-2-EL-A091-A-1-A,098,2,人文社會科學院,EL,東亞語文學系,A091,A,大學部,1,A,初級越語 Ⅰ,3,必,30,22,,8,胡氏青娥,B01-106,,,,,"3,4, 5",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""3"", ""4"", ""5""], ""raw"": ""3,4, 5""}]",學程,人文與商管學程(東語系越語組必修) ；綜102 教師:胡氐青娥,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=098&Helf=2&Sclass=EL&Cono=A091,2026-08-26T18:06:25+00:00
098-2-EL-A101-A-1-A,098,2,人文社會科學院,EL,東亞語文學系,A101,A,大學部,1,A,越語聽講實習Ⅰ,2,必,27,23,,4,阮氏美香,B01-200,,"1,2",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""1"", ""2""], ""raw"": ""1,2""}]",限修及外加,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=098&Helf=2&Sclass=EL&Cono=A101,2026-08-26T18:06:25+00:00
098-2-EL-A111-A-1-A,098,2,人文社會科學院,EL,東亞語文學系,A111,A,大學部,1,A,初級越語會話Ⅰ,2,必,53,27,,26,胡氏青娥,B01-106,,,,,"6,7, 8",,,"[{""day"": 5, ""dayName"": ""星期五"", ""periods"": [""6"", ""7"", ""8""], ""raw"": ""6,7, 8""}]",限修及外加,綜102 教師:胡氏青娥,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=098&Helf=2&Sclass=EL&Cono=A111,2026-08-26T18:06:25+00:00
098-2-EL-A121-A-1-A,098,2,人文社會科學院,EL,東亞語文學系,A121,A,大學部,1,A,韓國（朝鮮）史,2,選,50,25,,25,王永一,B01-102,,,,"5,6",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5"", ""6""], ""raw"": ""5,6""}]",,綜102,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=098&Helf=2&Sclass=EL&Cono=A121,2026-08-26T18:06:25+00:00
