id,year,semester,college,department,departmentName,courseId,division,divisionName,grade,className,courseName,credits,courseType,capacity,confirmed,enrolled,remaining,teacher,classroom,monday,tuesday,wednesday,thursday,friday,saturday,sunday,scheduleJson,restrictions,notes,detailUrl,fetchedAtUtc
097-3-GR-B71B-A-1-A,097,3,共同與通識課程,GR,共同必修系列,B71B,A,大學部,1,A,體育〈亞太工商管理學系〉,0,必,60,1,,59,張志成 李福恩,,"1,2, 3",,"1,2, 3",,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""1"", ""2"", ""3""], ""raw"": ""1,2, 3""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""1"", ""2"", ""3""], ""raw"": ""1,2, 3""}]",,,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=3&Sclass=GR&Cono=B71B,2026-08-26T18:04:41+00:00
097-3-GR-F121-A-1-A,097,3,共同與通識課程,GR,共同必修系列,F121,A,大學部,1,A,服務(學生事務處 A),0,必,60,1,,59,趙台雄,,X,,,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""X""], ""raw"": ""X""}]",外加,上課時間請洽學務處趙教官,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=3&Sclass=GR&Cono=F121,2026-08-26T18:04:41+00:00
097-3-CS-B011-A-2-A,097,3,工學院,CS,資訊工程學系,B011,A,大學部,2,A,資料結構,3,必,60,14,,46,陳建源,C01-101,"2,3, 4",,"2,3, 4",,2,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""2"", ""3"", ""4""], ""raw"": ""2,3, 4""}, {""day"": 5, ""dayName"": ""星期五"", ""periods"": [""2""], ""raw"": ""2""}]",限修及外加,上課時間:7/7開始上課,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=3&Sclass=CS&Cono=B011,2026-08-26T18:04:41+00:00
097-3-FL-Q512-F-2-,097,3,法學院,FL,財經法律學系,Q512,F,大學部二年制在職專班,2,,環境法,2,選,60,30,,30,吳行浩,L02-105,,,,,,"5,6, 7,8",,"[{""day"": 6, ""dayName"": ""星期六"", ""periods"": [""5"", ""6"", ""7"", ""8""], ""raw"": ""5,6, 7,8""}]",,7/18開始上課~8/22日止,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=3&Sclass=FL&Cono=Q512,2026-08-26T18:04:41+00:00
097-3-FL-Q513-F-2-,097,3,法學院,FL,財經法律學系,Q513,F,大學部二年制在職專班,2,,強制執行法,2,選,61,52,,9,陳樹村,L02-105,,"10,11, 12,13",,,,,,"[{""day"": 2, ""dayName"": ""星期二"", ""periods"": [""10"", ""11"", ""12"", ""13""], ""raw"": ""10,11, 12,13""}]",,上課時間:8/4~9/8 (二)18:00~22:00 (六)13:00~17:00 8/1.8/8.9/5不上課,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=3&Sclass=FL&Cono=Q513,2026-08-26T18:04:41+00:00
097-3-FL-Q514-F-2-,097,3,法學院,FL,財經法律學系,Q514,F,大學部二年制在職專班,2,,刑事證據法,2,選,60,32,,28,彭南雄,L02-105,,,,"10,11, 12,13",,"1,2, 3",,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""10"", ""11"", ""12"", ""13""], ""raw"": ""10,11, 12,13""}, {""day"": 6, ""dayName"": ""星期六"", ""periods"": [""1"", ""2"", ""3""], ""raw"": ""1,2, 3""}]",,上課時間:7/4開始上課,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=3&Sclass=FL&Cono=Q514,2026-08-26T18:04:41+00:00
097-3-GL-R58B-F-3-,097,3,法學院,GL,政治法律學系,R58B,F,大學部二年制在職專班,3,,行政訴訟法(二),2,必,60,17,,43,陳正根,L02-105,"3,4, 6,7","3,4, 6",,,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""3"", ""4"", ""6"", ""7""], ""raw"": ""3,4, 6,7""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""3"", ""4"", ""6""], ""raw"": ""3,4, 6""}]",,上課時間:7/20~7/30上午10:00~12:00 下午2:00~4:00,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=3&Sclass=GL&Cono=R58B,2026-08-26T18:04:41+00:00
097-3-AP-A03A-A-1-A,097,3,理學院,AP,應用物理學系,A03A,A,大學部,1,A,普通物理學(一),3,必,64,16,,48,馮世維,C02-521,,,,"2,3, 4,5, 6,7",,,,"[{""day"": 4, ""dayName"": ""星期四"", ""periods"": [""2"", ""3"", ""4"", ""5"", ""6"", ""7""], ""raw"": ""2,3, 4,5, 6,7""}]",,"上課時間:7月9,10,22,24,29,31日;8月5,7日 am9:00~pm5:00",https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=3&Sclass=AP&Cono=A03A,2026-08-26T18:04:41+00:00
097-3-AB-B07B-A-2-A,097,3,管理學院,AB,亞太工商管理學系,B07B,A,大學部,2,A,商事法(二),2,必,61,2,,59,楊敏華,M01-107,"1,2, 3,4",,"1,2, 3",,,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""1"", ""2"", ""3"", ""4""], ""raw"": ""1,2, 3,4""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""1"", ""2"", ""3""], ""raw"": ""1,2, 3""}]",,8月3日(一)、5日(三)、7日(五)、10日(一)、12日(三)、14日(五)、17日(一)、19日(三)、21日(五,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=3&Sclass=AB&Cono=B07B,2026-08-26T18:04:41+00:00
097-3-EBA-N051-E-1-,097,3,管理學院,EBA,高階經營管理碩士在職專班,N051,E,高階經營管理碩士在職專班,1,,財務管理,3,選,27,37,,0,陳怡凱,M01-B102,5,5,5,5,5,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""5""], ""raw"": ""5""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""5""], ""raw"": ""5""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""5""], ""raw"": ""5""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""5""], ""raw"": ""5""}, {""day"": 5, ""dayName"": ""星期五"", ""periods"": [""5""], ""raw"": ""5""}]",,7/10、14&8/13、17第5節到第8節及第10節到第13節;7/12、8/15第5節到第8節,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=3&Sclass=EBA&Cono=N051,2026-08-26T18:04:41+00:00
097-3-EBA-N081-E-1-,097,3,管理學院,EBA,高階經營管理碩士在職專班,N081,E,高階經營管理碩士在職專班,1,,組織理論與管理,3,選,52,47,,5,黃英忠,,6,6,6,6,6,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""6""], ""raw"": ""6""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""6""], ""raw"": ""6""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""6""], ""raw"": ""6""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""6""], ""raw"": ""6""}, {""day"": 5, ""dayName"": ""星期五"", ""periods"": [""6""], ""raw"": ""6""}]",,7/11、13&8/14、16第5節到第8節及第10節到第13節;7/12、8/15第10節到第13節,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=3&Sclass=EBA&Cono=N081,2026-08-26T18:04:41+00:00
097-3-EBA-N511-E-1-,097,3,管理學院,EBA,高階經營管理碩士在職專班,N511,E,高階經營管理碩士在職專班,1,,高階經營管理專題(二),3,選,70,61,,9,黃英忠 莊寶鵰,,3,3,3,3,3,,,"[{""day"": 1, ""dayName"": ""星期一"", ""periods"": [""3""], ""raw"": ""3""}, {""day"": 2, ""dayName"": ""星期二"", ""periods"": [""3""], ""raw"": ""3""}, {""day"": 3, ""dayName"": ""星期三"", ""periods"": [""3""], ""raw"": ""3""}, {""day"": 4, ""dayName"": ""星期四"", ""periods"": [""3""], ""raw"": ""3""}, {""day"": 5, ""dayName"": ""星期五"", ""periods"": [""3""], ""raw"": ""3""}]",,7/10、14&8/13、17第5節到第8節及第10節到第13節;7/12、8/15第5節到第8節,https://course.nuk.edu.tw/QueryCourse/tcontent.asp?OpenYear=097&Helf=3&Sclass=EBA&Cono=N511,2026-08-26T18:04:41+00:00
